crym,admd_c,ana_mgpo_nm,ana_ccd_nm,admd_nm,tco_btc_nm,dayofweek,sl_am,sl_ct
202210,1120061500,서울특별시,성동구,금호2·3가동,기타,Fri,295170,25
202210,1120061500,서울특별시,성동구,금호2·3가동,기타,Sat,1390600,48
202210,1120062000,서울특별시,성동구,금호4가동,한식,Sun,829950,25
202210,1120062000,서울특별시,성동구,금호4가동,한식,Mon,431100,17
202210,1120062000,서울특별시,성동구,금호4가동,한식,Tue,344300,19
202210,1120062000,서울특별시,성동구,금호4가동,한식,Wed,995000,31
202210,1120062000,서울특별시,성동구,금호4가동,한식,Thu,1288700,21
202210,1120062000,서울특별시,성동구,금호4가동,한식,Fri,1117600,32
202210,1120062000,서울특별시,성동구,금호4가동,한식,Sat,2420100,50
202210,1120062000,서울특별시,성동구,금호4가동,일식,Sun,266300,4
202210,1120062000,서울특별시,성동구,금호4가동,일식,Mon,102000,2
202210,1120062000,서울특별시,성동구,금호4가동,일식,Tue,165500,4
202210,1120062000,서울특별시,성동구,금호4가동,일식,Thu,108500,3
202210,1120062000,서울특별시,성동구,금호4가동,일식,Fri,40500,2
202210,1120062000,서울특별시,성동구,금호4가동,일식,Sat,45000,2
202210,1120062000,서울특별시,성동구,금호4가동,중식,Sun,369500,3
202210,1120062000,서울특별시,성동구,금호4가동,중식,Mon,54500,1
202210,1120062000,서울특별시,성동구,금호4가동,중식,Tue,122900,4
202210,1120062000,서울특별시,성동구,금호4가동,중식,Wed,133400,7
202210,1120062000,서울특별시,성동구,금호4가동,중식,Thu,86200,4
202210,1120062000,서울특별시,성동구,금호4가동,중식,Fri,194000,7
202210,1120062000,서울특별시,성동구,금호4가동,중식,Sat,143900,5
202210,1120062000,서울특별시,성동구,금호4가동,양식,Sun,89000,2
202210,1120062000,서울특별시,성동구,금호4가동,양식,Mon,222050,4
202210,1120062000,서울특별시,성동구,금호4가동,양식,Tue,23900,3
202210,1120062000,서울특별시,성동구,금호4가동,양식,Wed,154300,3
202210,1120062000,서울특별시,성동구,금호4가동,양식,Thu,40400,1
202210,1120062000,서울특별시,성동구,금호4가동,양식,Fri,393150,8
202210,1120062000,서울특별시,성동구,금호4가동,양식,Sat,152568,4
202210,1120062000,서울특별시,성동구,금호4가동,부페,Tue,8000,1
202210,1120062000,서울특별시,성동구,금호4가동,부페,Wed,8000,1
202210,1120062000,서울특별시,성동구,금호4가동,부페,Thu,8000,1
202210,1120062000,서울특별시,성동구,금호4가동,패스트푸드점,Sun,88500,7
202210,1120062000,서울특별시,성동구,금호4가동,패스트푸드점,Mon,20800,1
202210,1120062000,서울특별시,성동구,금호4가동,패스트푸드점,Tue,26900,3
202210,1120062000,서울특별시,성동구,금호4가동,패스트푸드점,Wed,38750,5
202210,1120062000,서울특별시,성동구,금호4가동,패스트푸드점,Thu,124750,6
202210,1120062000,서울특별시,성동구,금호4가동,패스트푸드점,Fri,26700,3
202210,1120062000,서울특별시,성동구,금호4가동,패스트푸드점,Sat,57240,6
202210,1120062000,서울특별시,성동구,금호4가동,패밀리레스토랑,Mon,25600,1
202210,1120062000,서울특별시,성동구,금호4가동,패밀리레스토랑,Sat,29800,1
202210,1120062000,서울특별시,성동구,금호4가동,기타,Sun,515200,25
202210,1120062000,서울특별시,성동구,금호4가동,기타,Mon,384700,16
202210,1120062000,서울특별시,성동구,금호4가동,기타,Tue,432300,16
202210,1120062000,서울특별시,성동구,금호4가동,기타,Wed,395600,22
202210,1120062000,서울특별시,성동구,금호4가동,기타,Thu,289900,19
202210,1120062000,서울특별시,성동구,금호4가동,기타,Fri,336600,21
202210,1120062000,서울특별시,성동구,금호4가동,기타,Sat,626050,38
202210,1120064500,서울특별시,성동구,옥수동,한식,Sun,1354900,33
202210,1120064500,서울특별시,성동구,옥수동,한식,Mon,1531800,42
202210,1120064500,서울특별시,성동구,옥수동,한식,Tue,1234100,38
202210,1120064500,서울특별시,성동구,옥수동,한식,Wed,827050,33
202210,1120064500,서울특별시,성동구,옥수동,한식,Thu,874900,25
202210,1120064500,서울특별시,성동구,옥수동,한식,Fri,1472800,41
202210,1120064500,서울특별시,성동구,옥수동,한식,Sat,2483050,50
202210,1120064500,서울특별시,성동구,옥수동,일식,Sun,363500,10
202210,1120064500,서울특별시,성동구,옥수동,일식,Mon,184800,5
202210,1120064500,서울특별시,성동구,옥수동,일식,Tue,136000,6
202210,1120064500,서울특별시,성동구,옥수동,일식,Wed,336000,7
202210,1120064500,서울특별시,성동구,옥수동,일식,Thu,195800,7
202210,1120064500,서울특별시,성동구,옥수동,일식,Fri,383200,7
202210,1120064500,서울특별시,성동구,옥수동,일식,Sat,391340,8
202210,1120064500,서울특별시,성동구,옥수동,중식,Mon,279900,5
202210,1120064500,서울특별시,성동구,옥수동,중식,Tue,89000,3
202210,1120064500,서울특별시,성동구,옥수동,중식,Wed,56000,5
202210,1120064500,서울특별시,성동구,옥수동,중식,Thu,106000,7
202210,1120064500,서울특별시,성동구,옥수동,중식,Fri,222000,6
202210,1120064500,서울특별시,성동구,옥수동,중식,Sat,339000,8
202210,1120064500,서울특별시,성동구,옥수동,양식,Sun,797700,8
202210,1120064500,서울특별시,성동구,옥수동,양식,Mon,92800,4
202210,1120064500,서울특별시,성동구,옥수동,양식,Tue,173800,4
202210,1120064500,서울특별시,성동구,옥수동,양식,Wed,104000,2
202210,1120064500,서울특별시,성동구,옥수동,양식,Thu,458500,6
202210,1120064500,서울특별시,성동구,옥수동,양식,Fri,533000,13
202210,1120064500,서울특별시,성동구,옥수동,양식,Sat,344100,12
202210,1120064500,서울특별시,성동구,옥수동,패스트푸드점,Sun,64900,6
202210,1120064500,서울특별시,성동구,옥수동,패스트푸드점,Mon,108800,13
202210,1120064500,서울특별시,성동구,옥수동,패스트푸드점,Tue,54400,6
202210,1120064500,서울특별시,성동구,옥수동,패스트푸드점,Wed,60200,8
202210,1120064500,서울특별시,성동구,옥수동,패스트푸드점,Thu,10800,2
202210,1120064500,서울특별시,성동구,옥수동,패스트푸드점,Fri,115650,13
202210,1120064500,서울특별시,성동구,옥수동,패스트푸드점,Sat,54400,6
202210,1120064500,서울특별시,성동구,옥수동,패밀리레스토랑,Sun,18900,1
202210,1120064500,서울특별시,성동구,옥수동,패밀리레스토랑,Tue,50300,2
202210,1120064500,서울특별시,성동구,옥수동,패밀리레스토랑,Sat,103440,1
202210,1120064500,서울특별시,성동구,옥수동,기타,Sun,1394100,43
202210,1120064500,서울특별시,성동구,옥수동,기타,Mon,529300,39
202210,1120064500,서울특별시,성동구,옥수동,기타,Tue,495000,32
202210,1120064500,서울특별시,성동구,옥수동,기타,Wed,652300,48
202210,1120064500,서울특별시,성동구,옥수동,기타,Thu,676000,38
202210,1120064500,서울특별시,성동구,옥수동,기타,Fri,1103730,60
202210,1120064500,서울특별시,성동구,옥수동,기타,Sat,915000,51
202210,1120065000,서울특별시,성동구,성수1가1동,한식,Sun,1959000,38
202210,1120065000,서울특별시,성동구,성수1가1동,한식,Mon,1864900,45
202210,1120065000,서울특별시,성동구,성수1가1동,한식,Tue,1330700,45
202210,1120065000,서울특별시,성동구,성수1가1동,한식,Wed,843700,34
202210,1120065000,서울특별시,성동구,성수1가1동,한식,Thu,2122300,41
202210,1120065000,서울특별시,성동구,성수1가1동,한식,Fri,2561000,51
202210,1120065000,서울특별시,성동구,성수1가1동,한식,Sat,2783000,64
202210,1120065000,서울특별시,성동구,성수1가1동,일식,Sun,569900,9
202210,1120065000,서울특별시,성동구,성수1가1동,일식,Mon,151200,5
202210,1120065000,서울특별시,성동구,성수1가1동,일식,Tue,300300,8
202210,1120065000,서울특별시,성동구,성수1가1동,일식,Wed,356000,7
202210,1120065000,서울특별시,성동구,성수1가1동,일식,Thu,898500,5
202210,1120065000,서울특별시,성동구,성수1가1동,일식,Fri,368500,7
202210,1120065000,서울특별시,성동구,성수1가1동,일식,Sat,791410,12
202210,1120065000,서울특별시,성동구,성수1가1동,중식,Sun,776300,12
202210,1120065000,서울특별시,성동구,성수1가1동,중식,Mon,264700,4
202210,1120065000,서울특별시,성동구,성수1가1동,중식,Tue,82000,5
202210,1120065000,서울특별시,성동구,성수1가1동,중식,Wed,426600,4
202210,1120065000,서울특별시,성동구,성수1가1동,중식,Thu,178200,8
202210,1120065000,서울특별시,성동구,성수1가1동,중식,Fri,181300,9
202210,1120065000,서울특별시,성동구,성수1가1동,중식,Sat,651000,6
202210,1120065000,서울특별시,성동구,성수1가1동,양식,Sun,371200,5
202210,1120065000,서울특별시,성동구,성수1가1동,양식,Mon,276070,10
202210,1120065000,서울특별시,성동구,성수1가1동,양식,Tue,113400,5
202210,1120065000,서울특별시,성동구,성수1가1동,양식,Wed,301150,12
202210,1120065000,서울특별시,성동구,성수1가1동,양식,Thu,407800,10
202210,1120065000,서울특별시,성동구,성수1가1동,양식,Fri,169000,7
202210,1120065000,서울특별시,성동구,성수1가1동,양식,Sat,382900,9
202210,1120065000,서울특별시,성동구,성수1가1동,부페,Thu,18000,1
202210,1120065000,서울특별시,성동구,성수1가1동,부페,Fri,14000,1
202210,1120065000,서울특별시,성동구,성수1가1동,패스트푸드점,Sun,147800,12
202210,1120065000,서울특별시,성동구,성수1가1동,패스트푸드점,Mon,146950,11
202210,1120065000,서울특별시,성동구,성수1가1동,패스트푸드점,Tue,40500,4
202210,1120065000,서울특별시,성동구,성수1가1동,패스트푸드점,Wed,101650,8
202210,1120065000,서울특별시,성동구,성수1가1동,패스트푸드점,Thu,44500,3
202210,1120065000,서울특별시,성동구,성수1가1동,패스트푸드점,Fri,156600,14
202210,1120065000,서울특별시,성동구,성수1가1동,패스트푸드점,Sat,123500,17
202210,1120065000,서울특별시,성동구,성수1가1동,패밀리레스토랑,Sun,8700,1
202210,1120065000,서울특별시,성동구,성수1가1동,패밀리레스토랑,Tue,69400,1
202210,1120065000,서울특별시,성동구,성수1가1동,패밀리레스토랑,Fri,52000,1
202210,1120065000,서울특별시,성동구,성수1가1동,패밀리레스토랑,Sat,122000,5
202210,1120065000,서울특별시,성동구,성수1가1동,기타,Sun,1585100,64
202210,1120065000,서울특별시,성동구,성수1가1동,기타,Mon,307280,28
202210,1120065000,서울특별시,성동구,성수1가1동,기타,Tue,500700,40
202210,1120065000,서울특별시,성동구,성수1가1동,기타,Wed,609400,44
202210,1120065000,서울특별시,성동구,성수1가1동,기타,Thu,807980,38
202210,1120065000,서울특별시,성동구,성수1가1동,기타,Fri,1183450,65
202210,1120065000,서울특별시,성동구,성수1가1동,기타,Sat,904300,61
202210,1120066000,서울특별시,성동구,성수1가2동,한식,Sun,1876100,39
202210,1120066000,서울특별시,성동구,성수1가2동,한식,Mon,1451300,44
202210,1120066000,서울특별시,성동구,성수1가2동,한식,Tue,1565100,53
202210,1120066000,서울특별시,성동구,성수1가2동,한식,Wed,1240050,39
202210,1120066000,서울특별시,성동구,성수1가2동,한식,Thu,776200,38
202210,1120066000,서울특별시,성동구,성수1가2동,한식,Fri,1830000,62
202210,1120066000,서울특별시,성동구,성수1가2동,한식,Sat,2204400,51
202210,1120066000,서울특별시,성동구,성수1가2동,일식,Sun,135600,3
202210,1120066000,서울특별시,성동구,성수1가2동,일식,Mon,112460,4
202210,1120066000,서울특별시,성동구,성수1가2동,일식,Tue,238000,10
202210,1120066000,서울특별시,성동구,성수1가2동,일식,Wed,165700,6
202210,1120066000,서울특별시,성동구,성수1가2동,일식,Thu,314800,9
202210,1120066000,서울특별시,성동구,성수1가2동,일식,Fri,393500,10
202210,1120066000,서울특별시,성동구,성수1가2동,일식,Sat,386000,10
202210,1120066000,서울특별시,성동구,성수1가2동,중식,Sun,519300,12
202210,1120066000,서울특별시,성동구,성수1가2동,중식,Mon,238900,10
202210,1120066000,서울특별시,성동구,성수1가2동,중식,Tue,225500,10
202210,1120066000,서울특별시,성동구,성수1가2동,중식,Wed,196000,8
202210,1120066000,서울특별시,성동구,성수1가2동,중식,Thu,263400,15
202210,1120066000,서울특별시,성동구,성수1가2동,중식,Fri,147200,8
202210,1120066000,서울특별시,성동구,성수1가2동,중식,Sat,201000,8
202210,1120066000,서울특별시,성동구,성수1가2동,양식,Sun,114500,4
202210,1120066000,서울특별시,성동구,성수1가2동,양식,Mon,88900,2
202210,1120066000,서울특별시,성동구,성수1가2동,양식,Tue,46000,2
202210,1120066000,서울특별시,성동구,성수1가2동,양식,Wed,155800,5
202210,1120066000,서울특별시,성동구,성수1가2동,양식,Thu,408100,5
202210,1120066000,서울특별시,성동구,성수1가2동,양식,Fri,441110,10
202210,1120066000,서울특별시,성동구,성수1가2동,양식,Sat,252700,6
202210,1120066000,서울특별시,성동구,성수1가2동,부페,Sun,3.00E+06,1
202210,1120066000,서울특별시,성동구,성수1가2동,부페,Tue,74000,3
202210,1120066000,서울특별시,성동구,성수1가2동,부페,Thu,15000,1
202210,1120066000,서울특별시,성동구,성수1가2동,부페,Fri,6500,1
202210,1120066000,서울특별시,성동구,성수1가2동,패스트푸드점,Sun,221300,16
202210,1120066000,서울특별시,성동구,성수1가2동,패스트푸드점,Mon,79600,7
202210,1120066000,서울특별시,성동구,성수1가2동,패스트푸드점,Tue,52700,4
202210,1120066000,서울특별시,성동구,성수1가2동,패스트푸드점,Wed,118350,8
202210,1120066000,서울특별시,성동구,성수1가2동,패스트푸드점,Thu,61600,4
202210,1120066000,서울특별시,성동구,성수1가2동,패스트푸드점,Fri,106200,15
202210,1120066000,서울특별시,성동구,성수1가2동,패스트푸드점,Sat,123000,12
202210,1120066000,서울특별시,성동구,성수1가2동,패밀리레스토랑,Sun,27800,1
202210,1120066000,서울특별시,성동구,성수1가2동,패밀리레스토랑,Wed,23700,2
202210,1120066000,서울특별시,성동구,성수1가2동,패밀리레스토랑,Fri,28350,1
202210,1120066000,서울특별시,성동구,성수1가2동,패밀리레스토랑,Sat,120600,4
202210,1120066000,서울특별시,성동구,성수1가2동,기타,Sun,970150,48
202210,1120066000,서울특별시,성동구,성수1가2동,기타,Mon,410420,27
202210,1120066000,서울특별시,성동구,성수1가2동,기타,Tue,451320,37
202210,1120066000,서울특별시,성동구,성수1가2동,기타,Wed,482800,41
202210,1120066000,서울특별시,성동구,성수1가2동,기타,Thu,823440,46
202210,1120066000,서울특별시,성동구,성수1가2동,기타,Fri,526250,52
202210,1120066000,서울특별시,성동구,성수1가2동,기타,Sat,1295130,63
202210,1120067000,서울특별시,성동구,성수2가1동,한식,Sun,2356400,47
202210,1120067000,서울특별시,성동구,성수2가1동,한식,Mon,2058600,50
202210,1120067000,서울특별시,성동구,성수2가1동,한식,Tue,2950900,54
202210,1120067000,서울특별시,성동구,성수2가1동,한식,Wed,2022900,69
202210,1120067000,서울특별시,성동구,성수2가1동,한식,Thu,2094100,52
202210,1120067000,서울특별시,성동구,성수2가1동,한식,Fri,1786500,65
202210,1120067000,서울특별시,성동구,성수2가1동,한식,Sat,3252300,71
202210,1120067000,서울특별시,성동구,성수2가1동,일식,Sun,142000,4
202210,1120067000,서울특별시,성동구,성수2가1동,일식,Mon,22000,1
202210,1120067000,서울특별시,성동구,성수2가1동,일식,Tue,182850,4
202210,1120067000,서울특별시,성동구,성수2가1동,일식,Wed,163300,3
202210,1120067000,서울특별시,성동구,성수2가1동,일식,Thu,80000,3
202210,1120067000,서울특별시,성동구,성수2가1동,일식,Fri,99000,3
202210,1120067000,서울특별시,성동구,성수2가1동,일식,Sat,314500,7
202210,1120067000,서울특별시,성동구,성수2가1동,중식,Sun,215100,6
202210,1120067000,서울특별시,성동구,성수2가1동,중식,Mon,359400,8
202210,1120067000,서울특별시,성동구,성수2가1동,중식,Tue,52950,5
202210,1120067000,서울특별시,성동구,성수2가1동,중식,Wed,162018,7
202210,1120067000,서울특별시,성동구,성수2가1동,중식,Thu,73500,3
202210,1120067000,서울특별시,성동구,성수2가1동,중식,Fri,851100,20
202210,1120067000,서울특별시,성동구,성수2가1동,중식,Sat,450000,10
202210,1120067000,서울특별시,성동구,성수2가1동,양식,Sun,230400,6
202210,1120067000,서울특별시,성동구,성수2가1동,양식,Mon,217150,5
202210,1120067000,서울특별시,성동구,성수2가1동,양식,Tue,185400,6
202210,1120067000,서울특별시,성동구,성수2가1동,양식,Wed,244000,4
202210,1120067000,서울특별시,성동구,성수2가1동,양식,Thu,183800,6
202210,1120067000,서울특별시,성동구,성수2가1동,양식,Fri,228580,8
202210,1120067000,서울특별시,성동구,성수2가1동,양식,Sat,321100,6
202210,1120067000,서울특별시,성동구,성수2가1동,부페,Thu,39800,1
202210,1120067000,서울특별시,성동구,성수2가1동,부페,Sat,41000,1
202210,1120067000,서울특별시,성동구,성수2가1동,패스트푸드점,Sun,132300,12
202210,1120067000,서울특별시,성동구,성수2가1동,패스트푸드점,Mon,141700,14
202210,1120067000,서울특별시,성동구,성수2가1동,패스트푸드점,Tue,78800,12
202210,1120067000,서울특별시,성동구,성수2가1동,패스트푸드점,Wed,153550,19
202210,1120067000,서울특별시,성동구,성수2가1동,패스트푸드점,Thu,140700,18
202210,1120067000,서울특별시,성동구,성수2가1동,패스트푸드점,Fri,165100,19
202210,1120067000,서울특별시,성동구,성수2가1동,패스트푸드점,Sat,296000,27
202210,1120067000,서울특별시,성동구,성수2가1동,패밀리레스토랑,Sun,194330,5
202210,1120067000,서울특별시,성동구,성수2가1동,패밀리레스토랑,Mon,31300,1
202210,1120067000,서울특별시,성동구,성수2가1동,패밀리레스토랑,Tue,29000,1
202210,1120067000,서울특별시,성동구,성수2가1동,패밀리레스토랑,Wed,40500,1
202210,1120067000,서울특별시,성동구,성수2가1동,패밀리레스토랑,Thu,69200,2
202210,1120067000,서울특별시,성동구,성수2가1동,패밀리레스토랑,Fri,66200,2
202210,1120067000,서울특별시,성동구,성수2가1동,패밀리레스토랑,Sat,36800,1
202210,1120067000,서울특별시,성동구,성수2가1동,기타,Sun,1335300,63
202210,1120067000,서울특별시,성동구,성수2가1동,기타,Mon,490200,28
202210,1120067000,서울특별시,성동구,성수2가1동,기타,Tue,673000,37
202210,1120067000,서울특별시,성동구,성수2가1동,기타,Wed,1193800,41
202210,1120067000,서울특별시,성동구,성수2가1동,기타,Thu,751450,51
202210,1120067000,서울특별시,성동구,성수2가1동,기타,Fri,892750,63
202210,1120067000,서울특별시,성동구,성수2가1동,기타,Sat,1645600,64
202210,1120069000,서울특별시,성동구,성수2가3동,한식,Sun,5499100,109
202210,1120069000,서울특별시,성동구,성수2가3동,한식,Mon,3113900,91
202210,1120069000,서울특별시,성동구,성수2가3동,한식,Tue,5197800,115
202210,1120069000,서울특별시,성동구,성수2가3동,한식,Wed,3285800,101
202210,1120069000,서울특별시,성동구,성수2가3동,한식,Thu,4174800,130
202210,1120069000,서울특별시,성동구,성수2가3동,한식,Fri,5085700,135
202210,1120069000,서울특별시,성동구,성수2가3동,한식,Sat,5851600,132
202210,1120069000,서울특별시,성동구,성수2가3동,일식,Sun,589650,6
202210,1120069000,서울특별시,성동구,성수2가3동,일식,Mon,262000,6
202210,1120069000,서울특별시,성동구,성수2가3동,일식,Tue,566500,8
202210,1120069000,서울특별시,성동구,성수2가3동,일식,Wed,446500,13
202210,1120069000,서울특별시,성동구,성수2가3동,일식,Thu,539900,11
202210,1120069000,서울특별시,성동구,성수2가3동,일식,Fri,964700,25
202210,1120069000,서울특별시,성동구,성수2가3동,일식,Sat,1376600,29
202210,1120069000,서울특별시,성동구,성수2가3동,중식,Sun,778800,19
202210,1120069000,서울특별시,성동구,성수2가3동,중식,Mon,473022,17
202210,1120069000,서울특별시,성동구,성수2가3동,중식,Tue,282800,13
202210,1120069000,서울특별시,성동구,성수2가3동,중식,Wed,259500,14
202210,1120069000,서울특별시,성동구,성수2가3동,중식,Thu,875900,24
202210,1120069000,서울특별시,성동구,성수2가3동,중식,Fri,544900,26
202210,1120069000,서울특별시,성동구,성수2가3동,중식,Sat,2981600,22
202210,1120069000,서울특별시,성동구,성수2가3동,양식,Sun,739880,16
202210,1120069000,서울특별시,성동구,성수2가3동,양식,Mon,153600,5
202210,1120069000,서울특별시,성동구,성수2가3동,양식,Tue,265290,8
202210,1120069000,서울특별시,성동구,성수2가3동,양식,Wed,368500,16
202210,1120069000,서울특별시,성동구,성수2가3동,양식,Thu,309480,14
202210,1120069000,서울특별시,성동구,성수2가3동,양식,Fri,444880,16
202210,1120069000,서울특별시,성동구,성수2가3동,양식,Sat,897640,24
202210,1120069000,서울특별시,성동구,성수2가3동,부페,Sun,153700,3
202210,1120069000,서울특별시,성동구,성수2가3동,부페,Mon,7500,1
202210,1120069000,서울특별시,성동구,성수2가3동,부페,Thu,15000,2
202210,1120069000,서울특별시,성동구,성수2가3동,부페,Fri,15000,1
202210,1120069000,서울특별시,성동구,성수2가3동,부페,Sat,40000,1
202210,1120069000,서울특별시,성동구,성수2가3동,패스트푸드점,Sun,400700,28
202210,1120069000,서울특별시,성동구,성수2가3동,패스트푸드점,Mon,182800,22
202210,1120069000,서울특별시,성동구,성수2가3동,패스트푸드점,Tue,276800,32
202210,1120069000,서울특별시,성동구,성수2가3동,패스트푸드점,Wed,251850,27
202210,1120069000,서울특별시,성동구,성수2가3동,패스트푸드점,Thu,300550,31
202210,1120069000,서울특별시,성동구,성수2가3동,패스트푸드점,Fri,319250,35
202210,1120069000,서울특별시,성동구,성수2가3동,패스트푸드점,Sat,272300,26
202210,1120069000,서울특별시,성동구,성수2가3동,패밀리레스토랑,Sun,119470,5
202210,1120069000,서울특별시,성동구,성수2가3동,패밀리레스토랑,Mon,92810,3
202210,1120069000,서울특별시,성동구,성수2가3동,패밀리레스토랑,Tue,93600,5
202210,1120069000,서울특별시,성동구,성수2가3동,패밀리레스토랑,Wed,213905,8
202210,1120069000,서울특별시,성동구,성수2가3동,패밀리레스토랑,Fri,67100,3
202210,1120069000,서울특별시,성동구,성수2가3동,패밀리레스토랑,Sat,61500,3
202210,1120069000,서울특별시,성동구,성수2가3동,기타,Sun,2547970,107
202210,1120069000,서울특별시,성동구,성수2가3동,기타,Mon,3030850,84
202210,1120069000,서울특별시,성동구,성수2가3동,기타,Tue,1778750,115
202210,1120069000,서울특별시,성동구,성수2가3동,기타,Wed,1606030,126
202210,1120069000,서울특별시,성동구,성수2가3동,기타,Thu,2084010,125
202210,1120069000,서울특별시,성동구,성수2가3동,기타,Fri,2161450,153
202210,1120069000,서울특별시,성동구,성수2가3동,기타,Sat,2745220,141
202210,1120072000,서울특별시,성동구,송정동,한식,Sun,2129000,36
202210,1120072000,서울특별시,성동구,송정동,한식,Mon,1235340,31
202210,1120072000,서울특별시,성동구,송정동,한식,Tue,1438400,34
202210,1120072000,서울특별시,성동구,송정동,한식,Wed,738900,27
202210,1120072000,서울특별시,성동구,송정동,한식,Thu,1387800,40
202210,1120072000,서울특별시,성동구,송정동,한식,Fri,1882200,55
202210,1120072000,서울특별시,성동구,송정동,한식,Sat,2095000,41
202210,1120072000,서울특별시,성동구,송정동,일식,Sun,312000,5
202210,1120072000,서울특별시,성동구,송정동,일식,Mon,170600,6
202210,1120072000,서울특별시,성동구,송정동,일식,Tue,40900,2
202210,1120072000,서울특별시,성동구,송정동,일식,Wed,141300,5
202210,1120072000,서울특별시,성동구,송정동,일식,Thu,175100,7
202210,1120072000,서울특별시,성동구,송정동,일식,Fri,33000,1
202210,1120072000,서울특별시,성동구,송정동,일식,Sat,197030,6
202210,1120072000,서울특별시,성동구,송정동,중식,Sun,166800,7
202210,1120072000,서울특별시,성동구,송정동,중식,Mon,131000,5
202210,1120072000,서울특별시,성동구,송정동,중식,Tue,174300,6
202210,1120072000,서울특별시,성동구,송정동,중식,Wed,145200,6
202210,1120072000,서울특별시,성동구,송정동,중식,Thu,123000,7
202210,1120072000,서울특별시,성동구,송정동,중식,Fri,326940,11
202210,1120072000,서울특별시,성동구,송정동,중식,Sat,119700,7
202210,1120072000,서울특별시,성동구,송정동,양식,Sun,221500,4
202210,1120072000,서울특별시,성동구,송정동,양식,Mon,74300,4
202210,1120072000,서울특별시,성동구,송정동,양식,Tue,61960,2
202210,1120072000,서울특별시,성동구,송정동,양식,Wed,4500,1
202210,1120072000,서울특별시,성동구,송정동,양식,Thu,186000,6
202210,1120072000,서울특별시,성동구,송정동,양식,Fri,99000,4
202210,1120072000,서울특별시,성동구,송정동,양식,Sat,218200,6
202210,1120072000,서울특별시,성동구,송정동,부페,Sat,7500,1
202210,1120072000,서울특별시,성동구,송정동,패스트푸드점,Sun,157700,11
202210,1120072000,서울특별시,성동구,송정동,패스트푸드점,Mon,159100,14
202210,1120072000,서울특별시,성동구,송정동,패스트푸드점,Tue,88900,9
202210,1120072000,서울특별시,성동구,송정동,패스트푸드점,Wed,85300,10
202210,1120072000,서울특별시,성동구,송정동,패스트푸드점,Thu,48750,6
202210,1120072000,서울특별시,성동구,송정동,패스트푸드점,Fri,104500,8
202210,1120072000,서울특별시,성동구,송정동,패스트푸드점,Sat,145000,13
202210,1120072000,서울특별시,성동구,송정동,패밀리레스토랑,Sun,54050,2
202210,1120072000,서울특별시,성동구,송정동,패밀리레스토랑,Mon,185650,3
202210,1120072000,서울특별시,성동구,송정동,패밀리레스토랑,Sat,26000,1
202210,1120072000,서울특별시,성동구,송정동,기타,Sun,560800,31
202210,1120072000,서울특별시,성동구,송정동,기타,Mon,255690,18
202210,1120072000,서울특별시,성동구,송정동,기타,Tue,825800,30
202210,1120072000,서울특별시,성동구,송정동,기타,Wed,415300,30
202210,1120072000,서울특별시,성동구,송정동,기타,Thu,881780,33
202210,1120072000,서울특별시,성동구,송정동,기타,Fri,615750,44
202210,1120072000,서울특별시,성동구,송정동,기타,Sat,858300,51
202210,1120079000,서울특별시,성동구,용답동,한식,Sun,2629700,59
202210,1120079000,서울특별시,성동구,용답동,한식,Mon,1056700,38
202210,1120079000,서울특별시,성동구,용답동,한식,Tue,910500,42
202210,1120079000,서울특별시,성동구,용답동,한식,Wed,1519100,42
202210,1120079000,서울특별시,성동구,용답동,한식,Thu,783000,38
202210,1120079000,서울특별시,성동구,용답동,한식,Fri,1592100,53
202210,1120079000,서울특별시,성동구,용답동,한식,Sat,2119500,60
202210,1120079000,서울특별시,성동구,용답동,일식,Sun,160000,4
202210,1120079000,서울특별시,성동구,용답동,일식,Mon,129000,2
202210,1120079000,서울특별시,성동구,용답동,일식,Tue,54000,1
202210,1120079000,서울특별시,성동구,용답동,일식,Wed,281500,7
202210,1120079000,서울특별시,성동구,용답동,일식,Thu,36500,2
202210,1120079000,서울특별시,성동구,용답동,일식,Fri,250800,4
202210,1120079000,서울특별시,성동구,용답동,일식,Sat,290000,6
202210,1120079000,서울특별시,성동구,용답동,중식,Sun,188200,8
202210,1120079000,서울특별시,성동구,용답동,중식,Mon,83000,2
202210,1120079000,서울특별시,성동구,용답동,중식,Tue,92000,5
202210,1120079000,서울특별시,성동구,용답동,중식,Wed,21000,2
202210,1120079000,서울특별시,성동구,용답동,중식,Thu,220650,9
202210,1120079000,서울특별시,성동구,용답동,중식,Fri,228500,7
202210,1120079000,서울특별시,성동구,용답동,중식,Sat,473022,14
202210,1120079000,서울특별시,성동구,용답동,양식,Sun,150500,3
202210,1120079000,서울특별시,성동구,용답동,양식,Mon,32000,2
202210,1120079000,서울특별시,성동구,용답동,양식,Tue,145500,3
202210,1120079000,서울특별시,성동구,용답동,양식,Thu,316500,3
202210,1120079000,서울특별시,성동구,용답동,양식,Fri,83500,1
202210,1120079000,서울특별시,성동구,용답동,양식,Sat,89400,2
202210,1120079000,서울특별시,성동구,용답동,패스트푸드점,Sun,177150,17
202210,1120079000,서울특별시,성동구,용답동,패스트푸드점,Mon,83000,7
202210,1120079000,서울특별시,성동구,용답동,패스트푸드점,Tue,206500,11
202210,1120079000,서울특별시,성동구,용답동,패스트푸드점,Wed,75200,9
202210,1120079000,서울특별시,성동구,용답동,패스트푸드점,Thu,40350,5
